region_id,region_display,region_name,region_type,year,adlt_incar_rt,afford_le030_rct,afford_le080_rct,afford_le120_rct,crime_all_rt,crime_prop_rt,crime_viol_rt,gross_rent_0_1beds,gross_rent_2_3beds,hh_alone_pct,hh_inc_med_adj,hh_inc_own_med_adj,hh_inc_rent_med_adj,hh_u18_pct,hp_first_fhava_pct,hp_first_hi_pct,hp_first_orig,hp_first_orig_lmi_app_pct,hp_first_orig_lmi_nbhd_pct,hp_first_orig_rt,hpi_1f,hpi_4f,hpi_al,hpi_cn,hpi_ot,income_diversity_ratio,lp_all,lp_fam14condo_initial,lp_fam14condo_rate,lp_fam14condo_repeat,med_r_1f,med_r_4f,med_r_cn,med_r_ot,nb_permit_res_units,pct_prof_ela,pct_prof_math,pfn_fam14condo,pfn_fam14condo_rate,pop_65p_pct,pop_bornstate_pct,pop_commute_carfree_pct,pop_commute_time_avg,pop_disabled_pct,pop_discon_youth_pct,pop_edu_collp_pct,pop_edu_nohs_pct,pop_foreign_pct,pop_num,pop_pov_65p_pct,pop_pov_pct,pop_pov_u18_pct,pop_race_asian_pct,pop_race_black_pct,pop_race_div_idx,pop_race_hisp_pct,pop_race_white_pct,pop16_laborforce_pct,pop16_unemp_pct,population_density,priv_evic_amt_sought_med_adj,priv_evic_filing_rt,priv_evic_filings,prox_park_pct,prox_subway_pct,rburden_mod_ami_81_120,rburden_mod_ami_le80,rburden_sev_ami_81_120,rburden_sev_ami_le80,refi_hi_pct,refi_orig,refi_orig_rt,rent_burden_med,rent_burden_mod_pct,rent_burden_sev_pct,rent_change,rent_gross_med_adj,rent_gross_recent_med_adj,rent_pct_nycha,reo,serious_viol_rate,shd_420c_props,shd_420c_units,shd_421a_props,shd_421a_units,shd_all_sub_props,shd_all_sub_units,shd_ex_2024_2029_props,shd_ex_2024_2029_units,shd_ex_2030_2039_props,shd_ex_2030_2039_units,shd_ex_2040_later_props,shd_ex_2040_later_units,shd_hud_finins_props,shd_hud_finins_units,shd_hud_pbrap_props,shd_hud_pbrap_units,shd_lihtc_props,shd_lihtc_units,shd_ml_props,shd_ml_units,shd_nyc_prog_props,shd_ph_props,shd_ph_units,total_viol_rate,unit_num,unit_occ_own_pct,unit_occ_rent_sevcrowd_pct,unit_vac_rent_pct,units_cert,volume_1f,volume_4f,volume_al,volume_cn,volume_ot,voucher_pct
601,MN,Manhattan,Borough,2004,,,,,25.8,19.5,6.3,,,,,,,,0.0%,0.8%,"12,450",2.6%,12.0%,44.8,118.5,165.2,159.9,157.3,194.9,,197,119,2.3,32,"$4,245,090","$485,430","$1,096,050","$177,810",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9%,"6,930",24.9,,,,,,,,9,34.3,,,,,,,,,,,,,,,,,,,,,,,,173.4,,,,,"6,269",83,294,"7,527","6,534",616,
601,MN,Manhattan,Borough,2005,1859.5,,,,24.2,18,6.2,,,48.6%,"$69,310","$154,400","$56,340",19.5%,0.0%,1.3%,10612,1.7%,14.0%,36.5,140.9,196.6,195.6,190.2,257.8,8.5,175,93,1.7,30,"$6,433,900","$624,470","$1,211,090","$247,260",0,,,,,12.8%,45.0%,84.2%,31.1,,,57.5%,15.0%,28.0%,1529774,21.7%,17.9%,29.6%,10.4%,13.5%,0.68,26.3%,47.5%,67.4%,7.05%,,,,,,,,,,,5.0%,5384,18.5,28.0%,23.1%,,,"$1,540",,,14,43.1,,,,,,,,,,,,,,,,,,,,,,,,225.5,819796,22.8%,,,5223,71,231,7690,6532,856,
601,MN,Manhattan,Borough,2005-2009,,4.8%,22.5%,45.2%,,,,"$1,820","$1,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1%,,,,,,,,,,,,,,,,,,,,,30.0%,27.5%,11.0%,43.1%,,,,,,22.0%,,,"$2,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6%,3.5%,,,,,,,
601,MN,Manhattan,Borough,2006,1844.4,,,,22.4,16.8,5.7,,,49.6%,"$87,560","$187,630","$69,920",20.2%,0.0%,2.0%,10398,1.1%,13.4%,34.8,163.8,248.7,210.9,205.5,260.7,8.4,211,127,2,32,"$5,675,450","$775,090","$1,225,630","$278,530",0,,,,,12.7%,44.9%,84.0%,30.1,,,55.2%,16.2%,28.7%,1611581,20.4%,18.3%,27.1%,11.0%,14.1%,0.68,25.4%,47.8%,67.0%,6.75%,71.1,,,,,,,,,,9.3%,3672,12.3,27.5%,22.2%,,,"$1,580",,,0,38,,,,,,,,,,,,,,,,,,,,,,,,204.4,840443,23.5%,,,7028,81,194,8773,7858,640,
601,MN,Manhattan,Borough,2006-2010,,4.7%,23.0%,47.6%,,,,"$1,830","$1,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9%,,,,,,,,,,,,,,,,,,,,,30.2%,27.3%,11.1%,43.3%,,,,,,22.7%,,,"$2,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0%,3.5%,,,,,,,
601,MN,Manhattan,Borough,2007,2007.2,,,,21.1,15.7,5.4,,,50.6%,"$91,120","$184,930","$72,760",19.5%,0.0%,2.2%,11601,0.9%,14.5%,37.6,190.4,224,225.3,217.1,326.5,8.4,259,152,2.2,40,"$6,598,450","$922,260","$1,397,590","$310,380",0,,,,,12.6%,43.8%,84.7%,30.3,,,57.0%,15.8%,29.1%,1620867,18.9%,17.6%,27.5%,10.7%,13.7%,0.67,24.7%,48.8%,67.7%,6.79%,71.5,,,,,,,,,,7.7%,3546,11.5,26.4%,20.1%,,,"$1,610",,,2,34.8,,,,,,,,,,,,,,,,,,,,,,,,176.4,844349,23.1%,,,7584,87,198,10075,9133,657,
601,MN,Manhattan,Borough,2007-2011,,4.4%,21.9%,47.7%,,,,"$1,880","$1,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9%,,,,,,,,,,,,,,,,,,,,,30.3%,27.5%,10.7%,43.4%,,,,,,22.9%,,,"$2,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9%,3.5%,,,,,,,
601,MN,Manhattan,Borough,2008,1966.8,,,,20.4,15.2,5.3,,,50.3%,"$94,250","$205,080","$73,520",19.7%,0.1%,1.4%,8344,15.7%,1.6%,26.4,181,246,232.1,224.9,302.5,8.5,336,190,2.5,45,"$7,550,870","$1,416,870","$1,461,260","$285,590",60,,,,,12.9%,43.8%,86.3%,30.4,7.2%,,56.7%,15.8%,28.1%,1634795,20.7%,16.9%,21.8%,10.6%,13.4%,0.67,24.5%,49.2%,67.8%,6.66%,72.2,,,,,,,,,,2.6%,3859,12.2,27.1%,22.6%,,,"$1,640",,,4,34,,,,,,,,,,,,,,,,,,,,,,,,163.7,850942,23.7%,,,5569,43,124,9497,8977,353,
601,MN,Manhattan,Borough,2008-2012,,4.9%,22.3%,48.0%,,,,"$1,930","$1,540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8%,,,,,,,,,,,,,,,,,,,,,32.7%,27.9%,11.9%,43.7%,,,,,,23.1%,,,"$2,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9%,3.7%,,,,,,,
601,MN,Manhattan,Borough,2009,1952.3,,,,18.3,13.6,4.7,,,49.4%,"$93,420","$176,030","$73,990",19.4%,0.5%,1.7%,4810,13.0%,2.3%,15,162.2,228.4,205,200.5,224.5,8.2,1093,863,9.5,71,"$6,781,230","$872,440","$1,358,290","$189,930",0,,,,,12.7%,44.7%,85.6%,29.8,7.0%,,59.4%,14.0%,27.0%,1629054,18.6%,16.6%,24.5%,10.2%,13.0%,0.66,23.8%,50.7%,68.5%,9.69%,71.9,,,,,,,,,,0.7%,11237,34.9,27.4%,21.9%,,,"$1,780",,,6,35.1,,,,,,,,,,,,,,,,,,,,,,,,172.9,858284,25.1%,,,6901,40,55,5274,4937,242,4.1%
601,MN,Manhattan,Borough,2009-2013,,4.8%,23.0%,49.2%,,,,"$1,980","$1,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,,,,,,,,,,,,,,,,,,,,,33.4%,26.9%,12.1%,45.0%,,,,,,23.7%,,,"$2,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8%,3.9%,,,,,,,
601,MN,Manhattan,Borough,2010,1887,,,,17.1,12.5,4.6,,,46.1%,"$85,330","$176,500","$69,800",18.2%,1.5%,0.8%,6272,15.0%,2.0%,19.4,167.5,203.2,208,203.2,246.8,8,966,692,8.1,122,"$6,918,180","$1,019,340","$1,336,740","$226,960",906,,,,,13.5%,42.5%,86.9%,30.1,6.3%,,58.1%,14.4%,28.5%,1586698,17.0%,16.4%,22.1%,11.1%,12.8%,0.68,25.6%,47.8%,67.1%,9.16%,70,"$4,112",79,41055,,,,,,,0.3%,9169,28.3,28.2%,23.4%,,,"$1,740",,,5,41.1,,,,,,,,,,,,,,,,,,,,,,,,191.8,846962,22.3%,,,6941,69,95,6384,5857,363,4.1%
601,MN,Manhattan,Borough,2010-2014,,4.9%,22.0%,46.0%,,,,"$2,020","$1,610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9%,,,,,,,,,,,,,,,,,,,,,35.4%,26.8%,12.5%,45.0%,,,,,,23.5%,,,"$2,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8%,3.9%,,,,,,,
601,MN,Manhattan,Borough,2011,1854,,,,16.7,12.1,4.6,,,46.8%,"$86,180","$181,360","$69,590",18.5%,2.0%,0.6%,5597,14.1%,2.0%,17.3,183.9,221.8,215.7,210.2,267.7,8,583,329,4.3,104,"$6,317,310","$796,160","$1,297,110","$233,970",2847,,,3344,33.2,13.7%,42.4%,86.4%,30.4,7.1%,,58.1%,14.1%,28.8%,1601948,17.8%,18.3%,25.6%,11.0%,13.1%,0.68,25.6%,47.6%,66.8%,8.97%,70.7,"$4,198",80,41352,,,,,,,0.4%,9747,30.1,28.5%,22.0%,,,"$1,820",,,1,45.1,,,,,,,,,,,,,,,,,,,,,,,,201.3,846177,21.9%,,,5138,43,99,5892,5367,383,3.8%
601,MN,Manhattan,Borough,2011-2015,,5.3%,22.4%,46.0%,,,,"$2,070","$1,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3%,,,,,,,,,,,,,,,,,,,,,36.1%,27.3%,12.6%,44.8%,,,,,,23.4%,,,"$2,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9%,4.0%,,,,,,,
601,MN,Manhattan,Borough,2012,1950.1,,,,17.5,12.8,4.7,,,49.5%,"$85,540","$155,400","$73,220",18.2%,0.9%,0.4%,"6,278",11.2%,2.1%,19.4,178.1,234,225.5,218.5,311.5,7.5,435,186,3.5,170,"$7,967,470","$1,312,540","$1,338,540","$287,630","5,454",,,"2,675",26.4,14.0%,43.5%,86.5%,31,6.6%,,59.0%,13.8%,28.9%,"1,619,090",17.9%,17.8%,25.8%,11.2%,13.1%,0.68,25.8%,47.4%,67.8%,8.81%,71.5,"$4,340",75.9,"39,210",,,,,,,0.3%,"11,970",37.1,28.6%,23.0%,,,"$1,850",,,2,40.5,,,,,,,,,,,,,,,,,,,,,,,,159.8,"850,490",22.1%,,,"1,078",72,131,"6,753","5,892",658,3.8%
601,MN,Manhattan,Borough,2012-2016,,6.0%,23.8%,47.9%,,,,"$2,130","$1,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2%,,,,,,,,,,,,,,,,,,,,,36.2%,28.1%,12.0%,44.3%,,,,,,23.2%,,,"$2,750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0%,4.5%,,,,,,,
601,MN,Manhattan,Borough,2013,1968.4,,,,17.5,13.1,4.5,,,48.8%,"$90,510","$176,890","$73,270",18.0%,0.3%,0.2%,"7,382",11.2%,2.0%,22.9,198.4,263.4,249.9,242.1,371.4,8.4,479,238,4.2,190,"$6,895,490","$877,610","$1,441,780","$328,450","3,552",33.5%,41.1%,"2,434",23.7,14.2%,43.5%,88.0%,30.8,6.5%,,60.4%,13.3%,28.4%,"1,626,159",19.4%,18.9%,25.6%,11.4%,12.8%,0.68,25.8%,47.1%,67.3%,7.49%,71.8,"$4,294",74.9,39647,,,,,,,0.3%,"8,939",27.8,28.7%,22.3%,,,"$1,870",,,3,33.7,,,,,,,,,,,,,,,,,,,,,,,,135,"852,642",23.1%,,,"4,028",68,135,"7,198","6,406",589,4.0%
601,MN,Manhattan,Borough,2013-2017,,5.6%,22.9%,47.4%,,,,"$2,160","$1,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6%,,,,,,,,,,,,,,,,,,,,,34.8%,28.4%,11.3%,43.7%,,,,,,22.8%,,,"$2,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3%,4.6%,,,,,,,
601,MN,Manhattan,Borough,2014,1952.8,,,,16.6,12.4,4.2,,,45.6%,"$94,150","$177,990","$76,510",18.1%,0.1%,0.3%,6522,12.5%,1.6%,20.1,190,306.4,278.2,268.3,431.1,7.8,381,144,3.2,185,"$7,826,300","$1,051,760","$1,608,570","$389,770",9105,38.1%,45.7%,1240,11.9,14.4%,41.9%,88.3%,31.3,7.0%,,59.9%,13.2%,29.1%,1636268,17.7%,17.6%,22.2%,11.7%,12.6%,0.68,25.9%,46.9%,67.3%,6.57%,72.2,"$4,174",67.9,36238,,,,,,,0.5%,2603,8,28.4%,24.3%,,,"$1,890",,,3,37.7,,,,,,,,,,,,,,,,,,,,,,,,148.2,867643,22.7%,,,3648,68,145,6721,5932,576,3.7%
601,MN,Manhattan,Borough,2014-2018,,5.9%,24.5%,53.9%,,,,"$2,190","$1,690",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1%,,,,,,,,,,,,,,,,,,,,,36.8%,29.1%,8.9%,42.6%,,,,,,22.4%,,,"$2,840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3%,4.6%,,,,,,,
601,MN,Manhattan,Borough,2015,,,,,17.1,12.6,4.5,,,47.6%,"$93,400","$173,760","$76,510",16.9%,0.0%,0.2%,6758,10.8%,1.7%,20.6,232.1,395.3,296.5,283.3,509.8,8.3,313,127,2.6,157,"$8,134,660","$1,544,750","$1,765,960","$507,630","10,358",39.8%,47.2%,1150,10.7,14.6%,42.5%,88.2%,31.8,6.5%,,60.7%,13.5%,29.2%,1644518,17.1%,17.6%,24.3%,12.1%,12.6%,0.69,26.0%,46.5%,67.9%,6.13%,72.6,"$4,169",67.1,36167,,,,,,,0.5%,4106,12.5,28.9%,25.0%,,,"$1,990",,,1,40.9,,,,,,,,,,,,,,,,,,,,,,,,180.9,869890,23.5%,,,"4,085",64,107,"6,851",6090,590,3.8%
601,MN,Manhattan,Borough,2015-2019,,6.5%,26.0%,57.8%,,,,"$2,160","$1,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3%,,,,,,,,,,,,,,,,,,,,,36.3%,29.1%,8.2%,43.1%,,,,,,22.2%,,,"$2,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5%,4.7%,,,,,,,
601,MN,Manhattan,Borough,2016,,,,,17,12.6,4.5,,,46.2%,"$94,830","$182,330","$80,410",18.5%,0.0%,0.2%,6107,11.7%,1.4%,18.5,205,409.1,306,288.7,619.8,8.2,290,108,2.5,167,"$9,383,690","$1,497,720","$1,958,190","$440,150","3,808",47.4%,48.3%,1317,12,14.9%,41.9%,87.8%,32.5,7.1%,,60.4%,12.8%,29.7%,1643734,19.1%,17.3%,23.1%,12.2%,12.5%,0.68,26.0%,46.8%,67.0%,5.50%,72.5,"$4,293",62,33582,,,,,,,0.4%,4596,14,28.1%,22.7%,,,"$2,030",,,0,37.4,,,,,,,,,,,,,,,,,,,,,,,,177.9,875990,23.0%,,,"7,579",49,113,"6,616",5952,502,3.8%
601,MN,Manhattan,Borough,2016-2020,,6.3%,26.5%,57.1%,,,,"$2,240","$1,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8%,,,,,,,,,,,,,,,,,,,,,33.4%,28.6%,7.9%,43.9%,,,,,,22.6%,,,"$2,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4%,4.8%,,,,,,,
601,MN,Manhattan,Borough,2017,,,,,16.6,12.2,4.4,,,44.8%,"$102,010","$180,720","$80,360",17.9%,0.0%,0.3%,"6,209",10.1%,1.2%,18.7,244.2,401.9,304.6,291.4,557.4,8.8,295,132,2.2,117,"$6,511,430","$1,170,180","$1,981,400","$504,910","4,141",52.2%,50.9%,1444,12.9,16.0%,43.5%,87.2%,32.5,6.1%,,60.6%,14.0%,28.2%,"1,664,727",17.7%,16.2%,23.0%,12.3%,12.3%,0.69,26.1%,46.5%,67.5%,5.35%,73.5,"$4,241",50.3,27315,89.6%,96.8%,,,,,0.6%,"2,712",8.2,27.3%,22.7%,,,"$1,920",,,0,42.1,,,,,,,,,,,,,,,,,,,,,,,,214.3,"886,384",24.7%,,,"5,570",57,116,"6,440",5914,353,3.7%
601,MN,Manhattan,Borough,2017-2021,,5.9%,26.1%,58.3%,,,,"$2,230","$1,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5%,,,,,,,,,,,,,,,,,,,,,32.8%,28.5%,7.7%,44.7%,,,,,,23.3%,,,"$2,930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2%,5.5%,,,,,,,
601,MN,Manhattan,Borough,2018,,,,,17.1,12.7,4.4,,,45.9%,"$100,100","$187,370","$83,460",18.2%,0.0%,0.4%,"5,248",1.9%,12.2%,15.7,215.6,423.7,299,283.9,603.2,8.9,297,126,2.2,130,"$8,272,320","$1,323,810","$1,815,260","$476,290","2,886",57.7%,54.2%,1495,13.1,16.5%,42.1%,88.1%,32.4,6.4%,,61.4%,12.3%,29.2%,"1,628,701",18.4%,15.5%,18.9%,12.2%,12.5%,0.68,25.9%,46.8%,66.9%,4.92%,71.9,"$4,202",48.2,26067,,,,,,,0.8%,"2,480",7.4,27.7%,22.0%,,,"$2,050",,,,44.3,,,,,,,,,,,,,,,,,,,,,,,,234.8,"886,282",24.0%,,,"7,218",51,103,"5,303",4762,387,3.7%
601,MN,Manhattan,Borough,2018-2022,,5.3%,27.8%,60.9%,,,,"$2,240","$1,890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7%,,,,,,,,,,,,,,,,,,,,,33.7%,27.8%,7.9%,45.3%,,,,,,24.2%,,,"$2,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1%,5.5%,,,,,,,
601,MN,Manhattan,Borough,2019,,,,,17.3,12.5,4.7,,,47.6%,"$108,410","$213,060","$91,380",16.6%,0.0%,0.6%,"5,675",1.5%,11.0%,17,210.4,387.1,288.2,276,549.7,7.8,366,210,2.9,118,"$9,376,420","$1,157,580","$1,823,190","$477,500","5,049",59.2%,56.3%,1395,12.2,17.0%,43.4%,88.4%,31.7,6.8%,,62.0%,12.2%,27.8%,"1,628,706",19.2%,14.0%,15.8%,12.3%,12.3%,0.68,25.6%,46.9%,68.2%,4.23%,71.9,"$4,121",38.5,20777,,,,,,,0.5%,"4,506",13.5,26.1%,21.3%,,,"$2,030",,,,63.6,,,,,,,,,,,,,,,,,,,,,,,,235.5,"892,930",23.3%,,,"5,306",52,90,"5,208",4771,295,3.6%
601,MN,Manhattan,Borough,2020,,,,,14.8,10.6,4.2,,,,,,,,0.0%,0.2%,4322,2.3%,11.2%,12.8,182.1,398.2,270,259.2,453.8,8.8,130,51,0.9,56,"$9,205,550","$1,680,400","$1,780,190","$313,110",3047,,,807,6.9,,,,,,,,,,,,,,,,,,,,,,"$5,907",20.1,10959,,,,,,,0.3%,8195,24.3,,,,,"$2,070",,,,45.7,,,,,,,,,,,,,,,,,,,,,,,,150.5,,,,,4184,46,57,3634,3327,204,3.7%
601,MN,Manhattan,Borough,2021,,,,,16.6,11.4,5.2,,,48.2%,"$93,010","$181,120","$75,830",16.5%,0.0%,0.5%,"8,922",2.0%,9.3%,26.5,266.9,413.2,277.5,267,443.6,8.9,351,232,2.6,78,"$6,967,560","$1,308,140","$1,685,430","$403,350","2,978",,,802,6.7,18.3%,44.0%,84.2%,31.7,8.0%,,62.5%,10.6%,28.1%,"1,576,876",16.9%,17.3%,22.7%,11.8%,12.2%,0.7,26.4%,44.8%,66.0%,10.59%,69.6,"$7,342",12.8,7008,,,,,,,0.2%,"9,191",27.3,30.5%,23.7%,,,"$2,060",,,,62.8,,,,,,,,,,,,,,,,,,,,,,,,247.9,"916,609",25.0%,,,"3,569",57,87,"7,551",7039,368,
601,MN,Manhattan,Borough,2022,,,,,20.7,14.9,5.8,,,48.3%,"$99,530","$183,240","$80,690",16.8%,0.1%,0.7%,7600,3.3%,10.9%,22.4,242.1,378.3,292.3,281.1,483.8,8.9,234,94,1.4,80,"$6,749,030","$1,245,880","$1,713,080","$363,380",12089,54.6%,53.0%,1679,14,18.4%,42.8%,85.4%,31.2,8.1%,,64.5%,11.4%,28.6%,1596273,19.1%,17.3%,21.6%,12.4%,11.9%,0.7,26.2%,44.5%,66.3%,5.65%,70.5,"$7,096",30.9,16745,,,,,,,0.3%,2948,8.7,29.0%,22.4%,,,"$2,100",,,,73.8,,,,,,,,,,,,,,,,,,,,,,,,245.1,923239,24.3%,,,4880,94,126,6942,6346,376,
601,MN,Manhattan,Borough,2023,,,,,19.5,14,5.5,,,,,,,,,,,,,,266,372.1,275.5,267.6,348.8,,,,,,"$6,700,000","$1,959,380","$1,553,940","$291,030","2,025",62.8%,60.5%,1214,9.9,,,,,,,,,,,,,,,,,,,,,,"$6,571",39.8,21296,,,,,,,,,,,,,,,,9.0%,,88.2,565,18566,387,52106,3782,338426,205,26512,420,33385,445,38364,105,12404,243,30273,916,65668,65,25390,1548,206,54616,270.7,,,,,"3,994",69,102,"5,036",4541,324,
602,BX,Bronx,Borough,2000,2232.4,,,,23.8,14,9.8,,,,"$50,230",,,43.8%,,,,,,,100,100,100,100,100,,841,618,10.4,160,"$352,870","$194,080","$66,580","$56,010",3045,,,,,10.1%,,61.1%,43,,,14.6%,,29.3%,1327690,,30.7%,,2.9%,30.9%,0.65,48.7%,14.5%,,14.32%,,,,,,,,,,,,,,27.5%,,27.2%,,"$1,090",,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5%,,,1390,754,1433,2685,322,176,
602,BX,Bronx,Borough,2001,,,,,20.5,11.8,8.7,,,,,,,,,,,,,,107.5,107.8,111.4,127.8,113.8,,"1,066",770,13.3,230,"$378,620","$204,010","$82,610","$63,920","2,952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,577",743,1723,"2,930",277,187,
602,BX,Bronx,Borough,2002,,,,,19.8,11.4,8.4,,,,,,,,,,,,,,118.9,114.5,119.9,138.8,133.9,,1143,847,14.3,236,"$394,320","$212,540","$82,220","$75,510",5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548,975,2027,3592,374,216,
602,BX,Bronx,Borough,2003,,,,,19,11.1,7.9,,,,,,,,,,,,,,138.3,136.2,141.2,173,167.1,,"1,053",769,13,228,"$439,530","$240,110","$112,320","$87,250","5,770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,438",957,2211,"3,922",520,234,
602,BX,Bronx,Borough,2004,,,,,18.5,10.9,7.6,,,,,,,,4.7%,15.9%,5311,12.8%,43.2%,39.9,159.1,156.4,164.5,207.1,202.4,,946,685,11.7,222,"$503,120","$270,430","$118,710","$100,790",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2%,6603,49.6,,,,,,,,56,87.4,,,,,,,,,,,,,,,,,,,,,,,,359.3,,,,,3146,1171,2405,4502,641,285,
602,BX,Bronx,Borough,2005,1474.1,,,,17.8,10.3,7.5,,,28.2%,"$36,190","$76,490","$29,390",43.9%,1.5%,29.9%,"5,623",12.1%,44.1%,41.9,181.3,181.5,189.8,243.4,238.6,6.7,831,611,10.1,178,"$544,990","$300,880","$137,760","$118,150",0,,,,,9.7%,52.4%,66.1%,41.7,,,16.1%,31.9%,32.0%,"1,309,640",26.4%,29.2%,39.7%,3.1%,29.9%,0.62,52.3%,12.2%,58.5%,11.04%,,,,,,,,,,,38.3%,"6,514",48.5,33.6%,23.2%,,,"$1,180",,,40,131.5,,,,,,,,,,,,,,,,,,,,,,,,633.6,"502,211",21.0%,,,"2,943",1201,2681,"5,012",809,321,
602,BX,Bronx,Borough,2005-2009,,11.9%,80.7%,98.2%,,,,"$1,140","$1,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8%,,,,,,,,,,,,,,,,,,,,,5.2%,28.3%,0.4%,41.0%,,,,,,31.6%,,,"$1,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8%,3.7%,,,,,,,
602,BX,Bronx,Borough,2006,1343.3,,,,16.7,9.5,7.3,,,29.9%,"$45,950","$90,580","$37,900",41.3%,0.9%,34.2%,"5,480",10.8%,47.5%,40.4,203.1,205.9,218.2,300.7,255.7,5.7,"1,223",930,14.7,236,"$587,680","$328,270","$194,050","$113,070",3,,,,,10.3%,54.2%,65.8%,40.6,,,16.4%,31.6%,31.8%,"1,361,473",22.6%,29.1%,41.3%,3.3%,30.8%,0.63,51.0%,12.9%,58.0%,11.76%,32.4,,,,,,,,,,39.5%,"6,363",46.9,32.8%,21.8%,,,"$1,210",,,22,127.5,,,,,,,,,,,,,,,,,,,,,,,,608.9,"506,396",21.5%,,,"4,226",1296,3097,"5,638",891,354,
602,BX,Bronx,Borough,2006-2010,,12.6%,81.0%,98.3%,,,,"$1,160","$1,340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8%,,,,,,,,,,,,,,,,,,,,,5.8%,28.7%,0.3%,40.8%,,,,,,31.8%,,,"$1,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1%,3.7%,,,,,,,
602,BX,Bronx,Borough,2007,1588,,,,16.2,9.2,7,,,29.9%,"$48,460","$89,140","$39,760",42.0%,1.6%,17.4%,"4,146",12.7%,43.9%,30.4,199.7,208.8,222.6,324.4,263.7,5.9,"1,646",1323,19.7,249,"$588,830","$330,830","$248,300","$117,450",0,,,,,10.5%,53.4%,65.7%,41.3,,,17.1%,31.2%,31.4%,"1,373,659",20.6%,27.1%,38.1%,3.4%,30.7%,0.63,51.1%,12.7%,58.6%,10.05%,32.7,,,,,,,,,,29.5%,4314,31.7,31.9%,23.0%,,,"$1,220",,,113,122.5,,,,,,,,,,,,,,,,,,,,,,,,549,"508,570",21.4%,,,"4,417",929,2052,"4,281",888,412,
602,BX,Bronx,Borough,2007-2011,,12.8%,78.9%,98.5%,,,,"$1,190","$1,360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1%,,,,,,,,,,,,,,,,,,,,,6.5%,29.4%,0.4%,42.0%,,,,,,32.5%,,,"$1,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3%,3.7%,,,,,,,
